"ID","SHRK_NR","Spp","ScientificName","Region","TAG_TYPE","Eff_mean","Eff_median","Eff_sd","Eff_se","Ov_mean","Ov_median","Ov_sd","Ov_se"
"tg_nh105595","S1150","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh105600","S1151","GCU","Galeocerdo cuvier","ATL_N","SPOT",2.26201244012623e-05,0,7.75837910651065e-05,1.8286674924099e-05,19.3939393939394,18.1818181818182,20.0275292628586,11.5628994111145
"tg_nh106660","S1152","GCU","Galeocerdo cuvier","ATL_N","SPOT",5.11734734159323e-06,0,1.43209656523001e-05,3.20226527019827e-06,7.6923076923077,0,13.3234677505298,7.6923076923077
"tg_nh106661","S1153","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh108064","S1154","GCU","Galeocerdo cuvier","ATL_N","SPOT",1.96683385039845e-08,0,7.8673354015938e-08,1.96683385039845e-08,4,0,8.94427190999916,4
"tg_nh111543","S1155","GCU","Galeocerdo cuvier","PAC_NE","SPOT",8.62836321552136e-05,7.12551819045792e-06,0.000136138824001845,4.30508761822628e-05,58.3333333333333,75,49.1596040125088,20.0693242979872
"tg_nh111547","S1156","GCU","Galeocerdo cuvier","PAC_NE","SPOT",0.000132116809174942,0,0.000529542340773892,0.000121485344724178,32.3809523809524,28.5714285714286,40.8803352977805,18.2822417337643
"tg_nh111549","S1157","GCU","Galeocerdo cuvier","PAC_NE","SPOT",2.86172974408509e-05,2.86172974408509e-05,NA,NA,100,100,NA,NA
"tg_nh111551a","S1158","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh112981","S1159","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,NA,NA,0,0,NA,NA
"tg_nh112986","S1160","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh112987","S1161","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh112991","S1162","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,NA,NA
"tg_nh113534","S1163","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh113536","S1164","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh113537","S1165","GCU","Galeocerdo cuvier","ATL_N","SPOT",9.95372490267493e-07,0,2.63098436368131e-06,6.79317241644655e-07,7.4074074074074,0,12.8300059819917,7.4074074074074
"tg_nh115906","S1166","GCU","Galeocerdo cuvier","ATL_N","SPOT",3.73735591631906e-06,0,1.49494236652763e-05,3.73735591631906e-06,16.6666666666667,0,28.8675134594813,16.6666666666667
"tg_nh115907","S1167","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh115912","S1168","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh115913","S1169","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh115915","S1170","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh119440","S1171","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh129952","S1172","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh129957","S1173","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh130580","S1174","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh130582","S1175","GCU","Galeocerdo cuvier","ATL_N","SPOT",6.64221168584318e-06,0,1.62700293938674e-05,6.64221168584318e-06,25,25,35.3553390593274,25
"tg_nh130583","S1176","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh130985","S1177","GCU","Galeocerdo cuvier","ATL_N","SPOT",0.000322592649204866,0,0.00108968230004487,0.000132143388866206,37.8916145582812,21.4285714285714,41.6545483426655,13.8848494475552
"tg_nh130990","S1178","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh133719","S1179","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,NA,NA
"tg_nh133720","S1180","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,NA,NA
"tg_nh133721","S1181","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,NA,NA
"tg_nh133723","S1182","GCU","Galeocerdo cuvier","ATL_N","SPOT",2.33927084771683e-05,0,0.000102717799537636,1.84486614094828e-05,8.33333333333334,0,23.5702260395516,8.33333333333334
"tg_nh134992","S1183","GCU","Galeocerdo cuvier","ATL_N","SPOT",7.09575239573668e-05,0,0.000188781370337623,3.10354661056228e-05,21.5909090909091,0,34.0681742373695,13.9082738916311
"tg_nh134993","S1184","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,NA,NA
"tg_nh137335","S1185","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh137336","S1186","GCU","Galeocerdo cuvier","ATL_N","SPOT",0.000135919175266372,0,0.000373695482400184,6.50520336174577e-05,4.16666666666667,0,14.4337567297406,4.16666666666667
"tg_nh137337","S1187","GCU","Galeocerdo cuvier","ATL_N","SPOT",0.000126880682665596,0,0.000251480271361143,2.72768651993663e-05,44.0494743351886,28,43.6003738853736,16.4793923385905
"tg_nh137737","S1188","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,NA,NA
"tg_nh137738","S1189","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh144019","S1190","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh144020","S1191","GCU","Galeocerdo cuvier","ATL_N","SPOT",1.93898245495931e-05,0,0.000110140154191406,1.02262565897229e-05,5.07936507936508,0,7.06337046120014,2.03901941857998
"tg_nh144397","S1192","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh146598","S1193","GCU","Galeocerdo cuvier","ATL_N","SPOT",5.70344952668278e-07,0,2.81575346604191e-06,4.45209714110301e-07,2.46913580246913,0,7.4074074074074,2.46913580246913
"tg_nh153288","S1194","GCU","Galeocerdo cuvier","ATL_N","SPOT",0.000105778686460164,0,0.000306240952976107,3.76956555007608e-05,39.3711551606288,21.0526315789474,42.0168542674993,15.8808781807209
"tg_nh153289","S1195","GCU","Galeocerdo cuvier","ATL_N","SPOT",4.91223766564211e-05,0,0.0002644637005956,4.08076349452728e-05,5.71428571428571,0,15.1185789203691,5.71428571428571
"tg_nh33992","S1196","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh34020","S1197","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh34021","S1198","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh34029","S1199","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh34203","S1200","GCU","Galeocerdo cuvier","ATL_N","SPOT",5.57578288996888e-06,0,2.08626692372998e-05,5.57578288996888e-06,6.25,6.25,8.83883476483184,6.25
"tg_nh55494","S1201","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh55495","S1202","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh68471","S1203","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh68477","S1204","GCU","Galeocerdo cuvier","ATL_N","SPOT",0,0,0,0,0,0,0,0
"tg_nh68485","S1205","GCU","Galeocerdo cuvier","ATL_N","SPOT",4.73233645510556e-05,0,0.000106245519057565,2.08364605733199e-05,17.5,0,35,17.5
"tg_nh68486","S1206","GCU","Galeocerdo cuvier","ATL_N","SPOT",0.000638219472203789,1.83657086541604e-05,0.00235580047467404,0.0005552674969215,38.8888888888889,27.7777777777778,48.4322104837853,24.2161052418926
"tg_nh68488","S1207","GCU","Galeocerdo cuvier","ATL_N","SPOT",2.29991286315693e-06,0,1.250595810858e-05,1.38105203895859e-06,3.38842975206612,0,8.47057043451625,2.55397308105165
"tg_nh68494","S1208","GCU","Galeocerdo cuvier","ATL_N","SPOT",1.40315551339988e-05,0,3.51220896351267e-05,4.00253358128612e-06,16.7418546365915,4.76190476190476,20.9249919917238,9.35794090442664
"tg_nh68495","S1209","GCU","Galeocerdo cuvier","ATL_N","SPOT",0.000130982097153977,0,0.000947069524782215,0.000118383690597777,4.84071484071484,0,7.55291517732712,2.51763839244237
"tg_nh68496","S1210","GCU","Galeocerdo cuvier","ATL_N","SPOT",6.2049848816304e-05,0,0.00024737260179778,3.19356655690267e-05,13.6160714285714,0,22.014471039096,7.78329087798981
"tg_nh68529","S1211","GCU","Galeocerdo cuvier","ATL_N","SPOT",0.000497635037563274,0,0.00256307474229607,0.000294004836484477,10.6222943722944,0,15.6834089878144,4.52741020046282
"tg_nh68554","S1212","GCU","Galeocerdo cuvier","ATL_N","SPOT",0.000337187355279125,0,0.000990097319823549,0.000125742485360139,31.0989010989011,14.2857142857143,35.800839047155,13.5314452637461
"tg_nh68555","S1213","GCU","Galeocerdo cuvier","ATL_N","SPOT",0.000153138806458415,0,0.000365451558328679,6.67220207240109e-05,27.0833333333333,0,39.7786534442943,14.0638777984651
"tg_nh68556","S1214","GCU","Galeocerdo cuvier","ATL_N","SPOT",6.39716951723103e-06,0,1.90438679426991e-05,2.77783363554884e-06,8.51851851851851,0,14.4444444444444,4.81481481481481
"tg_nh98332","S1215","GCU","Galeocerdo cuvier","ATL_N","SPOT",3.56067137221772e-06,0,1.15446570341871e-05,2.26409351904062e-06,7.77777777777778,5.55555555555555,9.68644209675705,4.84322104837853
"tg_nl143608","S1216","GCU","Galeocerdo cuvier","IND_SW","SPOT",0,0,0,0,0,0,NA,NA
"tg_nl143610","S1217","GCU","Galeocerdo cuvier","IND_SW","SPOT",0,0,0,0,0,0,NA,NA
"tg_ss118777","S1218","GCU","Galeocerdo cuvier","IND_SW","SPOT",7.27423967769417e-05,0,0.000145484793553883,7.27423967769417e-05,16.6666666666667,0,28.8675134594813,16.6666666666667
"tg_ss118778","S1219","GCU","Galeocerdo cuvier","IND_SW","SPOT",4.81939934289256e-05,3.44207836975093e-05,5.80841522856358e-05,2.37127558736535e-05,50,50,50,28.8675134594813
"tg_ss118779","S1220","GCU","Galeocerdo cuvier","IND_SW","SPOT",6.7709739685222e-05,0,0.000135419479370444,6.7709739685222e-05,16.6666666666667,16.6666666666667,23.5702260395516,16.6666666666667
"tg_ss118780","S1221","GCU","Galeocerdo cuvier","IND_SW","SPOT",2.95933320228314e-05,0,6.61727020837724e-05,2.95933320228314e-05,16.6666666666667,16.6666666666667,23.5702260395516,16.6666666666667
"tg_ss118781","S1222","GCU","Galeocerdo cuvier","IND_SW","SPOT",0.000147150219533945,0.000147150219533945,0.000208101836171084,0.000147150219533945,50,50,70.7106781186548,50
"tg_ss118782","S1223","GCU","Galeocerdo cuvier","IND_SW","SPOT",5.09435810991002e-05,4.35748559447086e-05,5.49994164796436e-05,3.17539279097946e-05,66.6666666666667,66.6666666666667,NA,NA
"tg_ss118783","S1224","GCU","Galeocerdo cuvier","IND_SW","SPOT",2.6706936976084e-05,0,5.61763142396883e-05,1.77645103550765e-05,37.5,37.5,53.0330085889911,37.5
"tg_ss118784","S1225","GCU","Galeocerdo cuvier","IND_SW","SPOT",0.00014201876531493,0.00014201876531493,0.000200844864019856,0.00014201876531493,50,50,70.7106781186548,50
"tg_ss118785","S1226","GCU","Galeocerdo cuvier","IND_SW","SPOT",0.000103675417719421,9.02063177567864e-06,0.000141125656174257,6.31133121149804e-05,58.3333333333333,58.3333333333333,11.7851130197758,8.33333333333335
"tg_ss118786","S1227","GCU","Galeocerdo cuvier","IND_SW","SPOT",8.7210196811133e-05,1.19239359766721e-05,0.000140852295411962,8.13211106720731e-05,50,50,70.7106781186548,50
"tg_ss118787","S1228","GCU","Galeocerdo cuvier","IND_SW","SPOT",4.33117494288092e-05,1.37529223694917e-05,7.78324881100508e-05,3.48077468544035e-05,58.3333333333333,58.3333333333333,11.7851130197758,8.33333333333335
"tg_ss78573","S1229","GCU","Galeocerdo cuvier","IND_SW","SPOT",0.00031218183755756,4.59827640290182e-05,0.000551564222131622,0.000100701388791426,69.3121693121693,66.6666666666667,27.7011414492496,9.23371381641653
"tg_ss79342","S1230","GCU","Galeocerdo cuvier","IND_SW","SPOT",1.26139537979459e-05,1.2880966795778e-05,1.16177978159832e-05,5.80889890799158e-06,75,75,35.3553390593274,25
"tg_sw162197","S1231","GCU","Galeocerdo cuvier","OTHER","SPOT",2.67843869073012e-07,0,1.46649168162834e-06,2.51501248522518e-07,2,0,4.47213595499958,2
"tg_sw162201","S1232","GCU","Galeocerdo cuvier","OTHER","SPOT",0.000293668100876165,0,0.000654477748854302,0.000146345673619926,21.4285714285714,0,40.1527694930149,16.3922995029129
"wh_ah108090","S1233","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_ah108091","S1234","RTY","Rhincodon typus","PAC_NE","SPOT",7.38752147764498e-06,0,2.26718204893301e-05,5.49872415309122e-06,10,10,14.142135623731,10
"wh_ah108092","S1235","RTY","Rhincodon typus","PAC_NE","SPOT",8.96091021544457e-06,0,2.36649572942437e-05,5.91623932356093e-06,18.75,18.75,NA,NA
"wh_ah108093","S1236","RTY","Rhincodon typus","OTHER","SPOT",0,0,0,0,0,0,0,0
"wh_ah108096","S1237","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_ah108102","S1238","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_ah108106","S1239","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_ah108107","S1240","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,NA,NA
"wh_ah108108","S1241","RTY","Rhincodon typus","PAC_NE","SPOT",4.61331916608099e-06,0,2.81633560046541e-05,3.90555477553565e-06,6.15384615384616,0,13.7604183230756,6.15384615384616
"wh_ah108111","S1242","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_ah108113","S1243","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,NA,NA
"wh_ah108114","S1244","RTY","Rhincodon typus","PAC_NE","SPOT",3.45324056893277e-05,0,0.000134401701202048,2.15214962817469e-05,21.6287878787879,17.4242424242425,13.8232839907066,6.91164199535331
"wh_ah112557","S1245","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_ah112560","S1246","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_ah112562","S1247","RTY","Rhincodon typus","PAC_NE","SPOT",3.77756357072053e-05,0,0.000137221138264772,2.38871340967043e-05,34.045584045584,44.4444444444444,22.9910293440035,13.273876980707
"wh_ah120702","S1248","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,NA,NA
"wh_ah120704","S1249","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_ah120705","S1250","RTY","Rhincodon typus","OTHER","SPOT",0,0,0,0,0,0,NA,NA
"wh_ah120706","S1251","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,NA,NA
"wh_ah120708","S1252","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,NA,NA
"wh_ah120709","S1253","RTY","Rhincodon typus","PAC_NE","SPOT",5.74929851024662e-05,0,0.000145518431695845,3.17547251551177e-05,11.7647058823529,11.7647058823529,16.6378066161541,11.7647058823529
"wh_ah131986","S1254","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,NA,NA
"wh_ah132074","S1255","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_ah139124","S1256","RTY","Rhincodon typus","PAC_NE","SPOT",8.04466182514947e-05,0,0.000240365504380712,4.3884536265141e-05,16.1111111111111,6.66666666666667,22.3813745316486,12.9218926106811
"wh_ah139127","S1257","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_ah140649","S1258","RTY","Rhincodon typus","PAC_NE","SPOT",1.15217487501847e-05,0,4.81872847360196e-05,8.51838895095161e-06,3.07692307692308,0,6.88020916153782,3.07692307692308
"wh_ah151677","S1259","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_ah53989","S1260","RTY","Rhincodon typus","PAC_NE","SPOT",1.01148537494616e-05,0,3.14481975641542e-05,5.83978368173435e-06,17.7884615384616,17.7884615384616,7.47901403178081,5.28846153846155
"wh_cb106746","S1261","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb106747","S1262","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb52535","S1263","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb52537","S1264","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb52538","S1265","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,NA,NA
"wh_cb52539","S1266","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb52555","S1267","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb52557","S1268","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb52561","S1269","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb52562","S1270","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb52570","S1271","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb52571","S1272","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb52584","S1273","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb52585","S1274","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb52588","S1275","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb52593","S1276","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb52595","S1277","RTY","Rhincodon typus","IND_SW","SPOT",0,0,NA,NA,0,0,NA,NA
"wh_cb52596","S1278","RTY","Rhincodon typus","IND_SW","SPOT",0,0,0,0,0,0,0,0
"wh_cb52598","S1279","RTY","Rhincodon typus","IND_SW","SPOT",0,0,NA,NA,0,0,NA,NA
"wh_cb52616","S1280","RTY","Rhincodon typus","IND_SW","SPOT",0,0,0,0,0,0,0,0
"wh_cb52617","S1281","RTY","Rhincodon typus","IND_SW","SPOT",0,0,0,0,0,0,0,0
"wh_cb52621","S1282","RTY","Rhincodon typus","IND_SW","SPOT",0,0,0,0,0,0,0,0
"wh_cb52622","S1283","RTY","Rhincodon typus","IND_SW","SPOT",0,0,0,0,0,0,0,0
"wh_cb93897","S1284","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_cb93899","S1285","RTY","Rhincodon typus","IND_SW","PSAT",0,0,NA,NA,0,0,NA,NA
"wh_cb95972","S1286","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_dr104072","S1287","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_dr104073","S1288","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,0,0
"wh_dr66867","S1289","RTY","Rhincodon typus","IND_SW","PSAT",3.40280845273171e-05,1.60488812682685e-05,3.99103824676964e-05,1.50847066769996e-05,70.8333333333333,70.8333333333333,5.89255650988787,4.16666666666665
"wh_dr66868","S1290","RTY","Rhincodon typus","IND_SW","PSAT",0.000475340287480592,0.00013559092089608,0.000884205543931065,0.000228300889751286,83.9285714285714,92.8571428571428,23.6002709542845,11.8001354771423
"wh_dr85173","S1291","RTY","Rhincodon typus","IND_SW","PSAT",0,0,0,0,0,0,NA,NA
"wh_dr85174","S1292","RTY","Rhincodon typus","IND_SW","PSAT",0,0,NA,NA,0,0,NA,NA
"wh_dr85174a","S1293","RTY","Rhincodon typus","IND_SW","PSAT",0.000189342023396109,5.68196646191192e-05,0.000280023837514061,6.60022514666907e-05,87.5,100,25,12.5
"wh_dr85176","S1294","RTY","Rhincodon typus","IND_SW","PSAT",0.000537189187601108,5.88404179534185e-05,0.0012330963645714,0.000202719793585457,88.5294117647059,97.0588235294117,19.2206876244486,9.6103438122243
"wh_dr92747","S1295","RTY","Rhincodon typus","OTHER","PSAT",0,0,0,0,0,0,0,0
"wh_fh73059","S1296","RTY","Rhincodon typus","ATL_N","PSAT",1.19678179744946e-05,0,2.63175496920149e-05,8.77251656400498e-06,21.4285714285714,21.4285714285714,30.3045763365664,21.4285714285714
"wh_fh90814","S1297","RTY","Rhincodon typus","ATL_N","PSAT",1.49588299939418e-06,0,4.48764899818253e-06,1.49588299939418e-06,6.25,6.25,8.83883476483184,6.25
"wh_fh90817","S1298","RTY","Rhincodon typus","ATL_N","PSAT",9.03719835273207e-05,4.88708960864224e-05,0.000111453590854072,3.5244720050338e-05,50,50,NA,NA
"wh_hg107706","S1299","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107707","S1300","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107708","S1301","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107709","S1302","RTY","Rhincodon typus","PAC_NE","SPOT",5.28445778599562e-06,0,2.23065509761349e-05,2.23065509761349e-06,5.42857142857143,0,9.41792996830414,2.97821095437985
"wh_hg107710","S1303","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107711","S1304","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107712","S1305","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107714","S1306","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107715","S1307","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107716","S1308","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107717","S1309","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107718","S1310","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107719","S1311","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107720","S1312","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107722","S1313","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107723","S1314","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg107725","S1315","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg117375","S1316","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,NA,NA,0,0,NA,NA
"wh_hg117376","S1317","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg117377","S1318","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg117380","S1319","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,NA,NA,0,0,NA,NA
"wh_hg117381","S1320","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,NA,NA
"wh_hg117382","S1321","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,NA,NA,0,0,NA,NA
"wh_hg117383","S1322","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg54740","S1323","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg54741","S1324","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg54744","S1325","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg54745","S1326","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg54747","S1327","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg54748","S1328","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg54749","S1329","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg54751","S1330","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg54758","S1331","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,NA,NA,0,0,NA,NA
"wh_hg54763","S1332","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg54764","S1333","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg54870","S1334","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg54875","S1335","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg54878","S1336","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg66120","S1337","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg66122","S1338","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg66123","S1339","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,NA,NA
"wh_hg66124","S1340","RTY","Rhincodon typus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"wh_hg66125","S1341","RTY","Rhincodon typus","PAC_NE","SPOT",7.67647925756281e-07,0,2.30294377726884e-06,7.67647925756281e-07,11.1111111111111,0,19.2450089729875,11.1111111111111
"wh_hg66126","S1342","RTY","Rhincodon typus","PAC_NE","SPOT",1.37453922099025e-05,0,4.53683531009141e-05,1.30967154377514e-05,14.2857142857143,0,24.3975018237133,9.22138891954147
"wh_mt57209","S1343","RTY","Rhincodon typus","AUSTRL","SPOT",3.81378026912358e-06,0,1.61804993415164e-05,3.81378026912358e-06,4.16666666666667,4.16666666666667,5.89255650988789,4.16666666666667
"wh_mt57210","S1344","RTY","Rhincodon typus","AUSTRL","SPOT",9.84317910034072e-06,0,3.63075346341677e-05,5.08407176483822e-06,24.2628205128205,11.025641025641,34.4063608364675,17.2031804182337
"wh_mt57211","S1345","RTY","Rhincodon typus","AUSTRL","SPOT",7.75395504080101e-06,0,2.05150367151352e-05,7.75395504080101e-06,12.5,12.5,17.6776695296637,12.5
"wh_mt57212","S1346","RTY","Rhincodon typus","AUSTRL","SPOT",0,0,0,0,0,0,0,0
"wh_mt57213","S1347","RTY","Rhincodon typus","AUSTRL","SPOT",3.69863945553793e-06,0,1.4082190497542e-05,1.99152247895455e-06,6.993006993007,0,11.8159057683327,5.28423370274478
