ID,CommonName,ScientificName,LENGTH_cm,SEX,TAG_TYPE,TAG_DATE,TAG_LAT,TAG_LONG,DAYS@LIBERTY,FINAL_LAT,FINAL_LONG,CAPTURE (Y/N),REGION
S1320,Whale shark,Rhincodon typus,,U,SPOT,24/04/2012,21.47,-105.2,4,22.1,-105.68,,PAC_NE
S1321,Whale shark,Rhincodon typus,,U,SPOT,24/04/2012,21.51,-105.29,4,21.49,-105.21,,PAC_NE
S1322,Whale shark,Rhincodon typus,,U,SPOT,23/04/2012,21.52,-105.22,134,21.94,-105.62,,PAC_NE
S1323,Whale shark,Rhincodon typus,,U,SPOT,21/03/2011,7.84,-81.78,21,8.16,-81.83,,PAC_NE
S1324,Whale shark,Rhincodon typus,,U,SPOT,18/03/2011,7.56,-81.35,191,6.45,-80.18,,PAC_NE
S1325,Whale shark,Rhincodon typus,,U,SPOT,17/03/2011,7.69,-81.64,459,7.25,-80.5,,PAC_NE
S1326,Whale shark,Rhincodon typus,,U,SPOT,07/02/2011,7.7,-81.61,174,8.26,-79.09,,PAC_NE
S1327,Whale shark,Rhincodon typus,,U,SPOT,04/02/2011,7.65,-81.58,170,5.33,-80.78,,PAC_NE
S1328,Whale shark,Rhincodon typus,,U,SPOT,28/02/2011,7.66,-81.58,184,7.19,-81.8,,PAC_NE
S1329,Whale shark,Rhincodon typus,,U,SPOT,20/03/2011,7.69,-81.61,281,5.26,-77.86,,PAC_NE
S1330,Whale shark,Rhincodon typus,,U,SPOT,25/01/2012,24.12,-110.37,51,24.1,-110.4,,PAC_NE
S1331,Whale shark,Rhincodon typus,,U,SPOT,24/03/2011,7.87,-81.8,3,7.88,-81.77,,PAC_NE
S1332,Whale shark,Rhincodon typus,,U,SPOT,19/03/2011,7.69,-81.61,93,7.97,-81.63,,PAC_NE
S1333,Whale shark,Rhincodon typus,,U,SPOT,02/03/2011,7.72,-81.65,184,8.51,-94.67,,PAC_NE
S1334,Whale shark,Rhincodon typus,,U,SPOT,22/03/2011,7.67,-81.62,178,0.33,-80.03,,PAC_NE
S1335,Whale shark,Rhincodon typus,,U,SPOT,18/03/2011,7.68,-81.59,24,6.78,-83.51,,PAC_NE
S1336,Whale shark,Rhincodon typus,,U,SPOT,19/03/2011,7.63,-81.73,202,8.55,-78.52,,PAC_NE
S1337,Whale shark,Rhincodon typus,,U,SPOT,07/09/2007,8.58,-78.94,81,6.57,-79.48,,PAC_NE
S1338,Whale shark,Rhincodon typus,,U,SPOT,25/02/2010,7.59,-81.34,16,6.6,-82.86,,PAC_NE
S1339,Whale shark,Rhincodon typus,,U,SPOT,07/01/2011,16.84,-95.42,9,16.14,-94.32,,PAC_NE
S1340,Whale shark,Rhincodon typus,,U,SPOT,07/10/2007,6.81,-80.35,37,12.6,-87.87,,PAC_NE
S1341,Whale shark,Rhincodon typus,,U,SPOT,02/01/2011,8.53,-78.82,86,8.16,-79.05,,PAC_NE
S1342,Whale shark,Rhincodon typus,,U,SPOT,01/09/2007,8.5,-78.83,190,8.46,-78.92,,PAC_NE
S1343,Whale shark,Rhincodon typus,425,F,SPOT,06/05/2005,-22.76,113.84,34,-14.39,110.41,,AUSTRL
S1344,Whale shark,Rhincodon typus,425,M,SPOT,05/05/2005,-22.76,113.84,92,-3.86,85.52,,AUSTRL
S1345,Whale shark,Rhincodon typus,,U,SPOT,01/05/2005,-22.76,113.84,39,-20.98,113.23,,AUSTRL
S1346,Whale shark,Rhincodon typus,450,U,SPOT,05/05/2005,-22.76,113.84,29,-22.22,113.82,,AUSTRL
S1347,Whale shark,Rhincodon typus,400,F,SPOT,06/05/2005,-22.76,113.84,121,-12.99,113.51,,AUSTRL
S1348,Whale shark,Rhincodon typus,750,U,SPOT,05/05/2005,-22.76,113.84,117,-8.23,127.88,,AUSTRL
S1349,Whale shark,Rhincodon typus,550,F,SPOT,03/05/2006,-22.76,113.84,27,-24.61,112.45,,AUSTRL
S1350,Whale shark,Rhincodon typus,700,U,SPOT,02/05/2006,-22.76,113.84,7,-22.1,113.72,,AUSTRL
S1351,Whale shark,Rhincodon typus,450,F,SPOT,29/04/2006,-22.76,113.84,35,-20.66,114.59,,AUSTRL
S1352,Whale shark,Rhincodon typus,550,U,SPOT,03/05/2006,-22.76,113.84,19,-22.76,113.62,,AUSTRL
S1353,Whale shark,Rhincodon typus,400,U,SPOT,29/04/2006,-22.76,113.84,9,-23.39,113.75,,AUSTRL
S1354,Whale shark,Rhincodon typus,350,U,SPOT,18/06/2007,-19.56,106.19,11,-20.13,106.37,,AUSTRL
S1355,Whale shark,Rhincodon typus,450,M,SPOT,30/05/2007,-22.76,113.84,9,-22.75,113.62,,AUSTRL
S1356,Whale shark,Rhincodon typus,300,U,SPOT,30/05/2007,-22.76,113.84,24,-22.62,113.53,,AUSTRL
S1357,Whale shark,Rhincodon typus,500,U,SPOT,29/05/2007,-22.76,113.84,30,-22.4,113.72,,AUSTRL
S1358,Whale shark,Rhincodon typus,400,U,SPOT,17/01/2008,-10.49,105.65,87,-9.34,125.86,,AUSTRL
S1359,Whale shark,Rhincodon typus,924,M,PSAT,11/09/2015,4,-81.62,11,5.78,-80.26,,PAC_NE
S1360,Whale shark,Rhincodon typus,1100,F,PSAT,09/09/2015,4,-81.62,81,-0.94,-81.59,,PAC_NE
S1361,Whale shark,Rhincodon typus,789,F,PSAT,17/09/2015,3.43,-82.52,10,4.07,-78.62,,PAC_NE
S1362,Whale shark,Rhincodon typus,1010,F,PSAT,10/09/2015,4,-81.62,8,3.97,-81.6,,PAC_NE
S1363,Whale shark,Rhincodon typus,700,F,SPOT,18/06/2016,4.01,-81.6,96,6.13,-77.75,,PAC_NE
S1364,Whale shark,Rhincodon typus,650,F,SPOT,19/06/2016,4,-81.61,83,6.2,-77.37,,PAC_NE
S1365,Whale shark,Rhincodon typus,830,F,SPOT,19/06/2016,4,-81.61,71,1.85,-82.08,,PAC_NE
S1383,Whale shark,Rhincodon typus,550,F,SPOT,19/07/2011,-23.91,35.55,9,-21.75,35.51,,IND_SW
S1384,Whale shark,Rhincodon typus,560,M,SPOT,10/11/2010,-23.87,35.56,5,-23.97,35.51,,IND_SW
S1385,Whale shark,Rhincodon typus,630,M,SPOT,10/08/2011,-23.88,35.55,24,-23.95,35.51,,IND_SW
S1386,Whale shark,Rhincodon typus,650,F,SPOT,26/10/2011,-23.93,35.54,83,-22.5,37.66,,IND_SW
S1387,Whale shark,Rhincodon typus,600,M,SPOT,09/08/2011,-23.87,35.56,15,-23.11,37.78,,IND_SW
S1388,Whale shark,Rhincodon typus,750,M,SPOT,22/07/2011,-23.93,35.53,3,-23.97,35.51,,IND_SW
S1389,Whale shark,Rhincodon typus,870,M,SPOT,11/08/2011,-23.96,35.52,32,-24.43,35.27,,IND_SW
S1390,Whale shark,Rhincodon typus,820,M,SPOT,28/11/2011,-23.82,35.55,34,-26.27,35.81,,IND_SW
S1391,Whale shark,Rhincodon typus,540,M,SPOT,02/02/2011,-23.87,35.56,3,-25.13,38,,IND_SW
S1392,Whale shark,Rhincodon typus,700,M,SPOT,09/08/2011,-23.85,35.56,9,-24.05,35.5,,IND_SW
S1393,Whale shark,Rhincodon typus,550,M,SPOT,26/08/2011,-23.95,35.52,25,-23.96,35.51,,IND_SW
S1394,Whale shark,Rhincodon typus,600,M,SPOT,12/10/2011,-23.88,35.56,27,-24.25,35.55,,IND_SW
S1395,Whale shark,Rhincodon typus,600,F,SPOT,23/07/2011,-23.93,35.53,87,-34.06,26.72,,IND_SW
S1396,Whale shark,Rhincodon typus,640,M,SPOT,11/08/2011,-23.9,35.54,10,-27.16,33.26,,IND_SW
S1397,Bull shark,Carcharhinus leucas,196,M,SPOT,25/05/2011,26.72,-82.25,55,27.1,-82.76,,ATL_N
S1398,Bull shark,Carcharhinus leucas,220,M,SPOT,22/05/2011,26.72,-82.25,231,22.76,-76.35,,ATL_N
S1399,Bull shark,Carcharhinus leucas,249,F,PSAT,19/06/2013,26.71,-82.26,41,25.14,-82.06,,ATL_N
S1400,Bull shark,Carcharhinus leucas,181,F,SPOT,28/06/2012,26.71,-82.26,24,26.7,-82.11,,ATL_N
S1401,Bull shark,Carcharhinus leucas,248,F,SPOT,01/05/2010,26.72,-82.26,9,26.56,-82.44,,ATL_N
S1402,Bull shark,Carcharhinus leucas,275,F,SPOT,08/05/2013,26.74,-82.23,10,26.52,-82.04,,ATL_N
S1403,Bull shark,Carcharhinus leucas,190,M,SPOT,23/05/2010,27.56,-82.65,18,27.69,-82.64,,ATL_N
S1404,Bull shark,Carcharhinus leucas,190,F,SPOT,28/06/2012,26.71,-82.25,67,29.74,-84.39,,ATL_N
S1405,Bull shark,Carcharhinus leucas,420,F,PSAT,17/03/2011,-34.4,20.82,52,-23.43,35.78,,IND_SW
S1406,Bull shark,Carcharhinus leucas,250,F,PSAT,24/03/2013,-21.01,55.21,139,-21.62,56.03,,IND_SW
S1407,Bull shark,Carcharhinus leucas,240,M,PSAT,28/04/2013,-21.51,55.28,130,-22.94,56.56,,IND_SW
S1408,Bull shark,Carcharhinus leucas,245,F,SPOT,27/02/2011,24.81,-80.91,4,24.97,-80.91,,ATL_N
S1409,Bull shark,Carcharhinus leucas,176,F,SPOT,09/12/2011,25.1,-81.02,40,25.47,-81.25,,ATL_N
S1410,Bull shark,Carcharhinus leucas,205,M,SPOT,23/11/2011,25.2,-80.21,567,25.54,-80.31,,ATL_N
S1411,Bull shark,Carcharhinus leucas,192,M,SPOT,21/03/2012,29.26,-83.13,6,29.27,-83.16,,ATL_N
S1412,Bull shark,Carcharhinus leucas,194,M,SPOT,27/10/2011,25.35,-80.26,124,25.27,-80.25,,ATL_N
S1413,Bull shark,Carcharhinus leucas,269,F,SPOT,10/01/2012,25.65,-80.17,123,25.57,-80.2,,ATL_N
S1414,Bull shark,Carcharhinus leucas,235,M,SPOT,03/08/2012,22.41,-79.93,5,22.41,-79.93,,ATL_N
S1415,Bull shark,Carcharhinus leucas,262,F,SPOT,02/12/2012,25.66,-80.15,84,24.93,-81.35,,ATL_N
S1416,Bull shark,Carcharhinus leucas,193,F,SPOT,21/06/2012,25.1,-81.02,13,25.1,-81.02,,ATL_N
S1417,Bull shark,Carcharhinus leucas,245,F,SPOT,20/02/2014,25.65,-80.17,22,26.08,-80.06,,ATL_N
S1418,Bull shark,Carcharhinus leucas,238,F,SPOT,02/12/2012,25.65,-80.17,111,25.72,-80.2,,ATL_N
S1419,Bull shark,Carcharhinus leucas,189,F,SPOT,01/02/2013,25.31,-80.19,124,25.51,-80.32,,ATL_N
S1420,Bull shark,Carcharhinus leucas,200,M,SPOT,08/04/2013,25.38,-80.21,131,33.06,-79.29,,ATL_N
S1421,Bull shark,Carcharhinus leucas,230,F,SPOT,16/03/2013,25.65,-80.17,33,25.63,-80.18,,ATL_N
S1422,Bull shark,Carcharhinus leucas,257,F,SPOT,16/03/2013,25.65,-80.17,11,25.53,-80.15,,ATL_N
S1423,Bull shark,Carcharhinus leucas,262,F,SPOT,25/04/2013,25.61,-80.17,45,28.78,-78.44,,ATL_N
S1424,Bull shark,Carcharhinus leucas,227,F,SPOT,26/04/2013,25.61,-80.17,27,25.66,-80.26,,ATL_N
S1425,Bull shark,Carcharhinus leucas,194,F,SPOT,05/01/2014,25.66,-81.43,256,26.28,-82.05,,ATL_N
S1426,Bull shark,Carcharhinus leucas,176,F,SPOT,07/11/2010,25.01,-81,91,25.13,-80.85,,ATL_N
S1427,Bull shark,Carcharhinus leucas,221,F,SPOT,05/06/2010,24.7,-80.85,34,25.34,-80.19,,ATL_N
S1428,Bull shark,Carcharhinus leucas,210,F,SPOT,26/03/2010,25.01,-81,31,25.13,-81.09,,ATL_N
S1429,Bull shark,Carcharhinus leucas,173,M,SPOT,07/11/2010,25.01,-81,67,25.76,-80.19,,ATL_N
S1430,Bull shark,Carcharhinus leucas,200,M,SPOT,06/11/2010,25.01,-81,130,25.01,-81.06,,ATL_N
S1431,Bull shark,Carcharhinus leucas,170,M,SPOT,29/10/2010,26.37,-81.98,82,25.61,-81.24,,ATL_N
S1432,Bull shark,Carcharhinus leucas,155,M,SPOT,10/08/2010,26.37,-81.98,11,26.49,-82.04,,ATL_N
S1433,Bull shark,Carcharhinus leucas,176,F,SPOT,06/11/2010,25.01,-81,71,25.38,-81.18,,ATL_N
S1434,Bull shark,Carcharhinus leucas,195,F,SPOT,07/10/2010,25.01,-81,310,24.76,-81.03,,ATL_N
S1435,Bull shark,Carcharhinus leucas,245,M,SPOT,16/05/2011,27.7,-80.03,4,28.24,-80.16,,ATL_N
S1436,Bull shark,Carcharhinus leucas,160,M,SPOT,28/01/2011,25.01,-81,22,25.38,-81.15,,ATL_N
S1437,Bull shark,Carcharhinus leucas,194,F,SPOT,06/01/2011,24.76,-80.92,70,25.45,-80.34,,ATL_N
S1438,Porbeagle shark,Lamna nasus,133,F,PSAT,20/11/2006,41.84,-68.09,120,42.08,-60.88,,ATL_N
S1439,Porbeagle shark,Lamna nasus,145.8,F,PSAT,20/11/2006,41.84,-68.09,100,41.29,-61.39,,ATL_N
S1440,Porbeagle shark,Lamna nasus,134.5,F,PSAT,21/11/2006,41.88,-67.91,119,41.49,-62.92,,ATL_N
S1441,Porbeagle shark,Lamna nasus,132,M,PSAT,21/11/2006,41.89,-67.96,223,39.23,-67.98,,ATL_N
S1442,Porbeagle shark,Lamna nasus,149.5,F,PSAT,21/11/2006,41.85,-67.99,241,42.22,-66.58,,ATL_N
S1443,Porbeagle shark,Lamna nasus,129,M,PSAT,21/11/2006,41.82,-68.18,119,40.16,-69.09,,ATL_N
S1444,Porbeagle shark,Lamna nasus,135,F,PSAT,21/11/2006,41.82,-68.22,241,44.79,-60.95,,ATL_N
S1445,Porbeagle shark,Lamna nasus,128,M,PSAT,21/11/2006,41.82,-68.2,241,41.97,-65.32,,ATL_N
S1446,Porbeagle shark,Lamna nasus,139.7,M,PSAT,21/11/2006,41.85,-68.09,241,43.21,-62.02,,ATL_N
S1447,Porbeagle shark,Lamna nasus,154,F,PSAT,21/11/2006,41.84,-68.09,241,44.23,-62.28,,ATL_N
S1448,Porbeagle shark,Lamna nasus,136,F,PSAT,21/11/2006,41.83,-68.24,364,44.19,-61.1,,ATL_N
S1449,Porbeagle shark,Lamna nasus,130,M,PSAT,21/11/2006,41.82,-68.24,307,44.22,-62.38,,ATL_N
S1450,Porbeagle shark,Lamna nasus,136.8,F,PSAT,21/11/2006,41.83,-68.01,364,42.62,-65.42,,ATL_N
S1451,Porbeagle shark,Lamna nasus,144.8,M,PSAT,21/11/2006,41.84,-68,364,41.9,-69.33,,ATL_N
S1452,Porbeagle shark,Lamna nasus,140,F,PSAT,21/11/2006,41.86,-68.21,312,43.31,-61.66,,ATL_N
S1453,Porbeagle shark,Lamna nasus,127.8,M,PSAT,21/11/2006,41.82,-68.02,189,35.93,-74.55,,ATL_N
S1454,Porbeagle shark,Lamna nasus,141.5,F,PSAT,21/11/2006,41.83,-68.02,119,40.32,-67.72,,ATL_N
S1455,Porbeagle shark,Lamna nasus,187,F,PSAT,19/06/2009,-43.3,164.4,76,-35.97,166.52,,AUSTRL
S1456,Porbeagle shark,Lamna nasus,102,F,PSAT,08/07/2008,-35.47,168.04,196,-49.35,158.94,,AUSTRL
S1457,Porbeagle shark,Lamna nasus,119,F,PSAT,28/06/2008,-39.74,166.65,63,-38.23,167.52,,AUSTRL
S1458,Porbeagle shark,Lamna nasus,178,M,PSAT,03/06/2010,-44.25,165.78,90,-46.89,166.37,,AUSTRL
S1459,Porbeagle shark,Lamna nasus,193,F,PSAT,24/05/2008,-43.82,166.18,174,-37.12,174.18,,AUSTRL
S1460,Porbeagle shark,Lamna nasus,178,F,PSAT,10/06/2009,-43.65,165.75,280,-48.38,169.72,,AUSTRL
S1461,Porbeagle shark,Lamna nasus,160,M,PSAT,10/07/2008,-36.57,178.21,204,-36.78,-179.1,,AUSTRL
S1462,Porbeagle shark,Lamna nasus,127,F,PSAT,22/07/2008,-34.38,175.4,240,-43.96,176.8,,AUSTRL
S1463,Porbeagle shark,Lamna nasus,140,M,PSAT,02/10/2009,-34.95,179.28,130,-46.83,-134.46,,AUSTRL
S1464,Porbeagle shark,Lamna nasus,160,U,PSAT,25/09/2009,-34.05,178.82,119,-42.79,-178.74,,AUSTRL
S1465,Porbeagle shark,Lamna nasus,119,U,PSAT,25/09/2013,43.95,-63.56,139,42.85,-62.98,,ATL_N
S1466,Porbeagle shark,Lamna nasus,127,U,PSAT,25/09/2013,43.93,-63.71,30,44.35,-63.46,,ATL_N
S1467,Porbeagle shark,Lamna nasus,188,U,PSAT,12/05/2008,43.21,-65.6,124,42.41,-61.21,,ATL_N
S1468,Porbeagle shark,Lamna nasus,238,U,PSAT,06/07/2008,42.08,-66.52,160,43.82,-66.52,,ATL_N
S1469,Porbeagle shark,Lamna nasus,163,U,PSAT,27/11/2010,44.58,-50.44,74,45,-47.37,,ATL_N
S1470,Porbeagle shark,Lamna nasus,249,U,PSAT,16/06/2008,38.74,-70.93,59,39.51,-67.52,,ATL_N
S1471,Porbeagle shark,Lamna nasus,235,U,PSAT,06/07/2008,42.08,-66.5,223,42.97,-66.34,,ATL_N
S1472,Porbeagle shark,Lamna nasus,101,U,PSAT,03/11/2010,44.09,-62.83,203,41.09,-70.52,,ATL_N
S1473,Porbeagle shark,Lamna nasus,190,U,PSAT,12/06/2009,43.17,-61.39,66,38.86,-56.2,,ATL_N
S1474,Porbeagle shark,Lamna nasus,220,U,PSAT,24/07/2007,42.1,-66.82,27,38.51,-64.64,,ATL_N
S1475,Porbeagle shark,Lamna nasus,189,U,PSAT,11/06/2007,44.85,-55.15,169,44.46,-63.24,,ATL_N
S1476,Porbeagle shark,Lamna nasus,240,U,PSAT,28/02/2010,40.27,-63.75,46,35.27,-66,,ATL_N
S1477,Porbeagle shark,Lamna nasus,214,U,PSAT,17/06/2009,44.79,-55.62,183,49.36,-51.63,,ATL_N
S1478,Porbeagle shark,Lamna nasus,181,U,PSAT,28/09/2006,45.88,-56.82,80,47.13,-58.13,,ATL_N
S1479,Porbeagle shark,Lamna nasus,191,U,PSAT,31/10/2006,44.03,-66.2,71,42.27,-69.72,,ATL_N
S1480,Porbeagle shark,Lamna nasus,198,U,PSAT,19/06/2007,41.94,-65.88,174,40.88,-69.12,,ATL_N
S1481,Porbeagle shark,Lamna nasus,235,U,PSAT,07/08/2007,42.1,-66.59,36,36.04,-63.86,,ATL_N
S1482,Porbeagle shark,Lamna nasus,192,U,PSAT,20/06/2007,42.9,-62.25,153,41.83,-68.02,,ATL_N
S1483,Porbeagle shark,Lamna nasus,202.9,U,PSAT,20/06/2007,42.97,-61.7,177,44.9,-50.26,,ATL_N
S1484,Porbeagle shark,Lamna nasus,215,F,PSAT,08/10/2007,39.15,-66.1,135,39.32,-64.92,,ATL_N
S1485,Porbeagle shark,Lamna nasus,184,U,PSAT,24/01/2010,42.13,-66.88,10,41.8,-65.27,,ATL_N
S1486,Porbeagle shark,Lamna nasus,133,U,PSAT,04/11/2010,43.93,-62.94,131,43.34,-67.59,,ATL_N
S1487,Porbeagle shark,Lamna nasus,217,U,PSAT,06/07/2008,42.08,-66.52,232,42.1,-67.22,,ATL_N
S1488,Porbeagle shark,Lamna nasus,229,U,PSAT,06/07/2008,42.08,-66.52,186,43.34,-67.34,,ATL_N
S1489,Porbeagle shark,Lamna nasus,221,U,PSAT,06/07/2008,42.08,-66.5,160,44.44,-66.97,,ATL_N
S1490,Porbeagle shark,Lamna nasus,240,U,PSAT,10/11/2008,40.5,-62.19,8,41.55,-62.09,,ATL_N
S1491,Porbeagle shark,Lamna nasus,217,U,PSAT,21/06/2009,44.75,-50.82,176,42.94,-70,,ATL_N
S1492,Porbeagle shark,Lamna nasus,131,U,PSAT,11/08/2010,46.44,-50.83,75,44.33,-59.34,,ATL_N
S1493,Porbeagle shark,Lamna nasus,109,U,PSAT,25/09/2013,43.95,-63.54,79,43.56,-58.53,,ATL_N
S1494,Silky shark,Carcharhinus falciformis,197,F,SPOT,21/11/2010,18.99,-112.08,45,11.85,-113.64,,PAC_NE
S1495,Silky shark,Carcharhinus falciformis,206,F,SPOT,23/01/2011,5.56,-87.04,86,5.19,-87.98,,PAC_NE
S1496,Silky shark,Carcharhinus falciformis,205,F,SPOT,21/11/2010,18.99,-112.08,153,19.48,-109.09,,PAC_NE
S1497,Silky shark,Carcharhinus falciformis,216,F,SPOT,19/01/2014,1.67,-91.99,142,-0.68,-90.25,,PAC_NE
S1498,Silky shark,Carcharhinus falciformis,226,F,SPOT,23/01/2011,5.56,-87.04,14,5.57,-86.99,,PAC_NE
S1499,Silky shark,Carcharhinus falciformis,200,F,SPOT,21/11/2010,18.99,-112.08,35,16.79,-114.68,,PAC_NE
S1500,Silky shark,Carcharhinus falciformis,223,F,SPOT,18/01/2014,1.38,-91.81,91,1.67,-92.01,,PAC_NE
S1501,Silky shark,Carcharhinus falciformis,189,F,SPOT,18/01/2014,1.38,-91.81,155,1.72,-92.09,,PAC_NE
S1502,Silky shark,Carcharhinus falciformis,224,F,SPOT,19/01/2014,1.67,-91.99,23,1.69,-92.01,,PAC_NE
S1503,Silky shark,Carcharhinus falciformis,230,F,SPOT,20/02/2012,1.67,-91.99,224,-0.93,-80.73,,PAC_NE
S1504,Silky shark,Carcharhinus falciformis,224,F,SPOT,19/02/2012,1.67,-91.99,128,1.67,-92.01,,PAC_NE
S1505,Silky shark,Carcharhinus falciformis,180,F,SPOT,15/02/2012,1.38,-91.81,16,1.53,-91.58,,PAC_NE
S1506,Silky shark,Carcharhinus falciformis,214,M,SPOT,15/02/2012,1.39,-91.82,33,1.3,-92.27,,PAC_NE
S1507,Silky shark,Carcharhinus falciformis,221,F,SPOT,25/07/2006,1.68,-92,54,1.68,-92,,PAC_NE
S1508,Silky shark,Carcharhinus falciformis,215,F,SPOT,25/07/2006,1.68,-92,54,1.67,-91.99,,PAC_NE
S1509,Silky shark,Carcharhinus falciformis,171,F,SPOT,28/07/2006,1.39,-91.82,22,3.34,-102.54,,PAC_NE
S1510,Silky shark,Carcharhinus falciformis,,U,SPOT,14/06/2008,5.56,-87.05,39,10.12,-84.73,,PAC_NE
S1511,Silky shark,Carcharhinus falciformis,104,U,PSAT,06/05/2012,-7.29,60.33,79,-7.48,54.02,,IND_SW
S1512,Silky shark,Carcharhinus falciformis,116,F,PSAT,01/04/2011,-15.35,44.77,39,-13.72,43.35,,IND_SW
S1513,Silky shark,Carcharhinus falciformis,122,F,PSAT,25/05/2011,-14.55,42.62,58,3.77,54.44,,IND_SW
S1514,Silky shark,Carcharhinus falciformis,119,F,PSAT,25/05/2011,-14.25,42.35,45,-0.17,43,,IND_SW
S1515,Silky shark,Carcharhinus falciformis,104,M,PSAT,02/04/2012,-6.58,54.07,32,-5.89,54.87,,IND_SW
S1516,Silky shark,Carcharhinus falciformis,132,M,PSAT,03/04/2012,-6.9,54.52,84,-7.04,53.5,,IND_SW
S1517,Silky shark,Carcharhinus falciformis,112,F,PSAT,13/04/2012,-8.97,49.87,32,-8.24,52,,IND_SW
S1518,Silky shark,Carcharhinus falciformis,230,M,PSAT,11/02/2011,-12.93,44.91,60,-13.43,48.01,,IND_SW
S1519,Silky shark,Carcharhinus falciformis,91,M,PSAT,15/04/2011,-13.12,44.97,35,-13.15,40.52,,IND_SW
S1520,Silky shark,Carcharhinus falciformis,98.5,M,PSAT,20/04/2011,-12.17,44.95,98,-9.59,42.94,,IND_SW
S1521,Silky shark,Carcharhinus falciformis,93,M,PSAT,20/06/2011,-5.79,53.95,42,-6.11,51.28,,IND_SW
S1522,Silky shark,Carcharhinus falciformis,88,F,PSAT,13/03/2010,-13.37,41.88,22,-14.34,45.83,,IND_SW
S1523,Silky shark,Carcharhinus falciformis,109,M,PSAT,12/04/2010,-14.34,46.77,72,-6.42,39.42,,IND_SW
S1524,Silky shark,Carcharhinus falciformis,234,M,PSAT,23/03/2009,-5.83,53.48,90,-5.69,53.68,,IND_SW
S1525,Silky shark,Carcharhinus falciformis,226,M,PSAT,23/03/2009,-5.82,53.49,9,-5.7,53.5,,IND_SW
S1526,Silky shark,Carcharhinus falciformis,176,M,PSAT,17/04/2010,-19.13,41.67,37,-21.23,42.92,,IND_SW
S1527,Silky shark,Carcharhinus falciformis,102,M,PSAT,20/06/2011,-5.79,53.95,73,-7.5,52.26,,IND_SW
S1528,Silky shark,Carcharhinus falciformis,116,U,PSAT,14/04/2012,-8.97,49.87,71,3.37,54.18,,IND_SW
S1529,Silky shark,Carcharhinus falciformis,155,M,PSAT,02/04/2011,-15.32,44.73,22,-12.92,47.11,,IND_SW
S1530,Silky shark,Carcharhinus falciformis,137,F,PSAT,28/03/2011,-14.2,45.32,47,-14.96,44.11,,IND_SW
S1531,Silky shark,Carcharhinus falciformis,90,M,PSAT,01/04/2011,-15.35,44.77,23,-14.23,44.04,,IND_SW
S1532,Silky shark,Carcharhinus falciformis,109,F,PSAT,13/04/2012,-8.97,49.87,121,5.89,58.08,,IND_SW
S1533,Silky shark,Carcharhinus falciformis,98,F,PSAT,18/06/2011,-5.5,54.4,10,-6.33,53.44,,IND_SW
S1534,Silky shark,Carcharhinus falciformis,235,M,PSAT,27/05/2011,-14.27,42.5,48,-14.21,42.9,,IND_SW
S1535,Silky shark,Carcharhinus falciformis,103,F,PSAT,20/04/2011,-12.17,44.95,13,-11.6,45.51,,IND_SW
S1536,Silky shark,Carcharhinus falciformis,225,M,PSAT,03/05/2012,-4.75,61.48,46,-1.88,72.69,,IND_SW
S1537,Silky shark,Carcharhinus falciformis,130,F,PSAT,03/04/2012,-6.9,54.52,54,-7.11,52.48,,IND_SW
S1538,Silky shark,Carcharhinus falciformis,155,M,PSAT,25/04/2012,-6.72,54.38,78,-6.62,70.97,,IND_SW
S1544,Silky shark,Carcharhinus falciformis,219,M,SPOT,06/05/2015,24.85,-80.43,27,24.54,-81.14,,ATL_N
S1545,Scalloped hammerhead shark,Sphyrna lewini,120,M,SPOT,19/07/2016,1.66,-91.99,12,1.73,-93.82,,PAC_NE
S1546,Scalloped hammerhead shark,Sphyrna lewini,142,F,SPOT,13/12/2011,-0.5,-90.24,25,-0.43,-90.2,,PAC_NE
S1547,Scalloped hammerhead shark,Sphyrna lewini,160,F,SPOT,06/02/2012,-0.4,-90.27,49,-4.63,-93.62,,PAC_NE
S1548,Scalloped hammerhead shark,Sphyrna lewini,157,F,SPOT,28/01/2014,-0.4,-90.28,26,0.61,-97.19,,PAC_NE
S1549,Scalloped hammerhead shark,Sphyrna lewini,134,F,SPOT,29/01/2014,-0.4,-90.28,25,2.07,-97.32,,PAC_NE
S1550,Scalloped hammerhead shark,Sphyrna lewini,142,F,SPOT,29/01/2014,-0.4,-90.28,20,-0.43,-90.29,,PAC_NE
S1551,Scalloped hammerhead shark,Sphyrna lewini,213,M,SPOT,01/11/2007,1.38,-91.81,96,-0.22,-91.15,,PAC_NE
S1552,Scalloped hammerhead shark,Sphyrna lewini,225,M,SPOT,02/11/2007,1.39,-91.82,86,3.83,-96.66,,PAC_NE
S1553,Scalloped hammerhead shark,Sphyrna lewini,194,M,SPOT,13/08/2008,1.78,-91.97,34,1.51,-92.05,,PAC_NE
S1554,Scalloped hammerhead shark,Sphyrna lewini,175,M,SPOT,24/07/2008,1.39,-91.82,14,1.48,-91.63,,PAC_NE
S1555,Scalloped hammerhead shark,Sphyrna lewini,224,M,SPOT,24/07/2008,1.39,-91.82,127,1.47,-93.13,,PAC_NE
S1556,Scalloped hammerhead shark,Sphyrna lewini,240,F,SPOT,13/06/2008,5.55,-87.09,5,5.59,-88.16,,PAC_NE
S1557,Scalloped hammerhead shark,Sphyrna lewini,235,F,SPOT,13/03/2009,1.68,-92,19,3.59,-89.57,,PAC_NE
